acao;evento;timestamp;tabela;origem;destino;mascara;gateway
*R;26853;26.199868593547;11;145.236.0.6;145.236.0.1;32;145.236.0.7
+R;26902;26.200497321054;12;145.236.0.7;145.236.0.5;32;145.236.0.5
+R;26917;26.20049755167;13;145.236.0.8;145.236.0.5;32;145.236.0.5
*R;27095;26.521603358462;16;145.236.0.11;145.236.0.1;32;145.236.0.5
*R;27100;26.521603545862;13;145.236.0.8;145.236.0.1;32;145.236.0.5
+R;27159;26.522421832095;9;145.236.0.4;145.236.0.8;32;145.236.0.8
*R;27159;26.522421832095;9;145.236.0.4;145.236.0.1;32;145.236.0.8
*R;27159;26.522421832095;9;145.236.0.4;145.236.0.1;32;145.236.0.8
*R;27164;26.522421868296;11;145.236.0.6;145.236.0.1;32;145.236.0.8
*R;27164;26.522421868296;11;145.236.0.6;145.236.0.1;32;145.236.0.8
+R;27169;26.522421887321;10;145.236.0.5;145.236.0.8;32;145.236.0.8
+R;27179;26.522422072906;25;145.236.0.20;145.236.0.8;32;145.236.0.8
*R;27179;26.522422072906;25;145.236.0.20;145.236.0.1;32;145.236.0.8
*R;27179;26.522422072906;25;145.236.0.20;145.236.0.1;32;145.236.0.8
+R;27184;26.522422073782;19;145.236.0.14;145.236.0.8;32;145.236.0.8
*R;27184;26.522422073782;19;145.236.0.14;145.236.0.1;32;145.236.0.8
*R;27184;26.522422073782;19;145.236.0.14;145.236.0.1;32;145.236.0.8
+R;27340;26.523185872476;14;145.236.0.9;145.236.0.6;32;145.236.0.6
*R;27340;26.523185872476;14;145.236.0.9;145.236.0.1;32;145.236.0.6
*R;27340;26.523185872476;14;145.236.0.9;145.236.0.1;32;145.236.0.6
+R;27350;26.52318605066;13;145.236.0.8;145.236.0.6;32;145.236.0.6
+R;27355;26.523186052587;16;145.236.0.11;145.236.0.6;32;145.236.0.6
+R;27360;26.523186060973;22;145.236.0.17;145.236.0.6;32;145.236.0.6
+R;27360;26.523186060973;22;145.236.0.17;145.236.0.1;32;145.236.0.6
+R;27408;26.524158921033;20;145.236.0.15;145.236.0.14;32;145.236.0.14
*R;27408;26.524158921033;20;145.236.0.15;145.236.0.1;32;145.236.0.14
+R;27413;26.524159007539;9;145.236.0.4;145.236.0.14;32;145.236.0.14
+R;27418;26.524159105139;15;145.236.0.10;145.236.0.14;32;145.236.0.14
*R;27418;26.524159105139;15;145.236.0.10;145.236.0.1;32;145.236.0.14
+R;27423;26.524159118832;17;145.236.0.12;145.236.0.14;32;145.236.0.14
+R;27428;26.52415912741;7;145.236.0.2;145.236.0.14;32;145.236.0.14
*R;27428;26.52415912741;7;145.236.0.2;145.236.0.1;32;145.236.0.14
+R;27437;26.524159148051;23;145.236.0.18;145.236.0.14;32;145.236.0.14
*R;27437;26.524159148051;23;145.236.0.18;145.236.0.1;32;145.236.0.14
+R;27443;26.524159250019;25;145.236.0.20;145.236.0.14;32;145.236.0.14
+R;27448;26.524159348139;8;145.236.0.3;145.236.0.14;32;145.236.0.14
+R;27454;26.524159491948;13;145.236.0.8;145.236.0.14;32;145.236.0.14
+R;27596;26.52499650983;19;145.236.0.14;145.236.0.2;32;145.236.0.2
+R;27645;26.525649691861;17;145.236.0.12;145.236.0.4;32;145.236.0.4
+R;27650;26.525649905469;19;145.236.0.14;145.236.0.4;32;145.236.0.4
+R;27655;26.525649917833;25;145.236.0.20;145.236.0.4;32;145.236.0.4
+R;27660;26.525650015779;20;145.236.0.15;145.236.0.4;32;145.236.0.4
+R;27665;26.525650148141;13;145.236.0.8;145.236.0.4;32;145.236.0.4
+R;27670;26.52565030455;15;145.236.0.10;145.236.0.4;32;145.236.0.4
+R;27675;26.525650312089;7;145.236.0.2;145.236.0.4;32;145.236.0.4
+R;27680;26.52565032408;18;145.236.0.13;145.236.0.4;32;145.236.0.4
*R;27680;26.52565032408;18;145.236.0.13;145.236.0.1;32;145.236.0.4
+R;27685;26.525650361563;23;145.236.0.18;145.236.0.4;32;145.236.0.4
+R;27690;26.525650396188;8;145.236.0.3;145.236.0.4;32;145.236.0.4
+R;27729;26.526535066051;12;145.236.0.7;145.236.0.11;32;145.236.0.11
+R;27744;26.526535503179;21;145.236.0.16;145.236.0.11;32;145.236.0.11
+R;27749;26.526535595172;11;145.236.0.6;145.236.0.11;32;145.236.0.11
+R;27754;26.526535737956;17;145.236.0.12;145.236.0.11;32;145.236.0.11
+R;27992;26.527417378096;7;145.236.0.2;145.236.0.20;32;145.236.0.20
*R;28385;26.999947014905;16;145.236.0.11;145.236.0.1;32;145.236.0.16
*R;28390;26.999947309447;13;145.236.0.8;145.236.0.1;32;145.236.0.16
+R;28459;27.002524087032;10;145.236.0.5;145.236.0.7;32;145.236.0.7
*R;28474;27.002524418198;11;145.236.0.6;145.236.0.1;32;145.236.0.7
*R;28474;27.002524418198;11;145.236.0.6;145.236.0.1;32;145.236.0.7
+R;28479;27.00252450121;6;145.236.0.1;145.236.0.7;32;145.236.0.7
*R;28612;27.00387741972;17;145.236.0.12;145.236.0.1;32;145.236.0.11
*R;28679;27.004319889846;14;145.236.0.9;145.236.0.1;32;145.236.0.6
*R;28684;27.004320053639;8;145.236.0.3;145.236.0.1;32;145.236.0.6
*R;28689;27.004320061542;22;145.236.0.17;145.236.0.1;32;145.236.0.6
*R;28834;27.004835866499;13;145.236.0.8;145.236.0.2;32;145.236.0.14
+R;28852;27.004952014825;18;145.236.0.13;145.236.0.20;32;145.236.0.20
*R;28852;27.004952014825;18;145.236.0.13;145.236.0.1;32;145.236.0.20
+R;28858;27.004952153602;19;145.236.0.14;145.236.0.20;32;145.236.0.20
+R;28979;27.005584673662;22;145.236.0.17;145.236.0.9;32;145.236.0.9
+R;29156;27.006657393541;22;145.236.0.17;145.236.0.3;32;145.236.0.3
+R;29161;27.006657485691;24;145.236.0.19;145.236.0.3;32;145.236.0.3
*R;29161;27.006657485691;24;145.236.0.19;145.236.0.1;32;145.236.0.3
+R;29166;27.006657639317;23;145.236.0.18;145.236.0.3;32;145.236.0.3
+R;29171;27.006657762379;11;145.236.0.6;145.236.0.3;32;145.236.0.3
+R;29176;27.006657837799;19;145.236.0.14;145.236.0.3;32;145.236.0.3
+R;29181;27.00665796467;9;145.236.0.4;145.236.0.3;32;145.236.0.3
+R;29389;27.007600862353;8;145.236.0.3;145.236.0.17;32;145.236.0.17
+R;29394;27.007600877618;24;145.236.0.19;145.236.0.17;32;145.236.0.17
+R;29399;27.00760123898;11;145.236.0.6;145.236.0.17;32;145.236.0.17
+R;29404;27.007601258466;23;145.236.0.18;145.236.0.17;32;145.236.0.17
+R;29409;27.007601453184;14;145.236.0.9;145.236.0.17;32;145.236.0.17
+R;29500;27.007737945918;22;145.236.0.17;145.236.0.19;32;145.236.0.19
+R;29646;27.009445136884;25;145.236.0.20;145.236.0.13;32;145.236.0.13
+R;29651;27.009445472204;20;145.236.0.15;145.236.0.13;32;145.236.0.13
+R;29656;27.009445491557;9;145.236.0.4;145.236.0.13;32;145.236.0.13
+R;29661;27.009445529927;17;145.236.0.12;145.236.0.13;32;145.236.0.13
+R;29735;27.010395201908;24;145.236.0.19;145.236.0.18;32;145.236.0.18
+R;29740;27.010395203793;8;145.236.0.3;145.236.0.18;32;145.236.0.18
+R;29745;27.010395223292;19;145.236.0.14;145.236.0.18;32;145.236.0.18
+R;29750;27.010395238111;15;145.236.0.10;145.236.0.18;32;145.236.0.18
+R;29755;27.010395288255;7;145.236.0.2;145.236.0.18;32;145.236.0.18
+R;29760;27.010395341966;20;145.236.0.15;145.236.0.18;32;145.236.0.18
+R;29765;27.010395354172;22;145.236.0.17;145.236.0.18;32;145.236.0.18
+R;29770;27.010395516134;9;145.236.0.4;145.236.0.18;32;145.236.0.18
+R;29811;27.010811781836;7;145.236.0.2;145.236.0.10;32;145.236.0.10
+R;29816;27.010812030564;20;145.236.0.15;145.236.0.10;32;145.236.0.10
+R;29821;27.010812159141;19;145.236.0.14;145.236.0.10;32;145.236.0.10
+R;29826;27.010812247174;23;145.236.0.18;145.236.0.10;32;145.236.0.10
+R;29831;27.010812458579;9;145.236.0.4;145.236.0.10;32;145.236.0.10
+R;29836;27.010812544489;25;145.236.0.20;145.236.0.10;32;145.236.0.10
+R;30852;27.524355986424;8;145.236.0.3;145.236.0.8;32;145.236.0.8
*R;30852;27.524355986424;8;145.236.0.3;145.236.0.1;32;145.236.0.8
+R;30984;27.526939957351;9;145.236.0.4;145.236.0.20;32;145.236.0.20
+R;30989;27.526939982731;17;145.236.0.12;145.236.0.20;32;145.236.0.20
+R;30999;27.526940101074;20;145.236.0.15;145.236.0.20;32;145.236.0.20
*R;30999;27.526940101074;20;145.236.0.15;145.236.0.1;32;145.236.0.20
+R;31009;27.526940373506;15;145.236.0.10;145.236.0.20;32;145.236.0.20
*R;31009;27.526940373506;15;145.236.0.10;145.236.0.1;32;145.236.0.20
*R;31014;27.526940385033;7;145.236.0.2;145.236.0.1;32;145.236.0.20
+R;31023;27.526940392656;13;145.236.0.8;145.236.0.20;32;145.236.0.20
*R;31069;27.526950437824;23;145.236.0.18;145.236.0.1;32;145.236.0.3
+R;31230;27.527778777551;25;145.236.0.20;145.236.0.2;32;145.236.0.2
*R;31709;27.53211458909;13;145.236.0.8;145.236.0.2;32;145.236.0.20
-R;32854;28.520719351583;14;145.236.0.9;145.236.0.7;32;145.236.0.7
-R;32856;28.522658056949;8;145.236.0.3;145.236.0.9;32;145.236.0.9
-R;32857;28.522658066993;12;145.236.0.7;145.236.0.9;32;145.236.0.9
-R;32858;28.523587475194;23;145.236.0.18;145.236.0.12;32;145.236.0.12
-R;32859;28.523587561785;24;145.236.0.19;145.236.0.12;32;145.236.0.12
-R;32860;28.523587646523;15;145.236.0.10;145.236.0.12;32;145.236.0.12
